,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
13941,1,62,180.0,87.0,1.0,80.0,37.8
10568,1,30,182.0,84.0,29.0,107.0,40.5
1342,0,21,164.0,61.0,7.0,82.0,39.6
8512,0,42,157.0,55.0,14.0,91.0,40.6
1619,0,71,178.0,77.0,16.0,100.0,40.1
11905,1,21,172.0,69.0,3.0,92.0,38.6
5287,0,48,163.0,65.0,7.0,78.0,39.7
2060,1,68,178.0,77.0,8.0,89.0,39.8
14932,1,28,172.0,78.0,27.0,103.0,40.8
2219,0,73,149.0,55.0,30.0,107.0,41.2
9865,0,38,168.0,65.0,2.0,87.0,38.2
6038,1,53,174.0,78.0,19.0,106.0,40.5
260,0,32,172.0,72.0,8.0,80.0,39.5
14060,1,28,185.0,84.0,11.0,91.0,39.7
10231,0,25,164.0,61.0,18.0,87.0,40.3
12977,0,45,140.0,41.0,25.0,99.0,40.7
9093,1,63,202.0,106.0,21.0,91.0,40.8
3744,1,30,186.0,89.0,14.0,86.0,39.7
2026,1,55,180.0,86.0,26.0,104.0,40.3
6988,1,35,181.0,82.0,16.0,93.0,40.4
4234,0,22,161.0,55.0,29.0,102.0,40.6
1917,1,22,189.0,93.0,3.0,76.0,38.4
1828,0,48,158.0,54.0,4.0,91.0,38.9
9765,0,27,154.0,56.0,20.0,100.0,40.1
12607,1,25,159.0,64.0,14.0,101.0,39.9
12941,0,22,168.0,65.0,13.0,97.0,40.1
6233,1,55,183.0,83.0,4.0,92.0,38.7
14012,0,33,175.0,70.0,20.0,99.0,40.4
12846,0,36,166.0,66.0,15.0,101.0,40.2
6283,0,25,173.0,66.0,8.0,79.0,39.6
4208,1,74,188.0,93.0,5.0,85.0,39.2
12819,0,55,179.0,78.0,10.0,91.0,39.6
224,1,73,168.0,77.0,18.0,97.0,40.3
8915,1,48,159.0,60.0,21.0,98.0,40.6
10002,1,26,185.0,83.0,13.0,100.0,40.0
9333,0,23,162.0,57.0,21.0,104.0,40.3
13721,1,76,188.0,90.0,29.0,102.0,40.7
6469,1,65,172.0,74.0,9.0,92.0,40.0
14135,1,43,179.0,75.0,7.0,91.0,39.3
13746,1,23,188.0,92.0,6.0,89.0,39.2
14596,0,36,162.0,57.0,7.0,80.0,39.9
10954,1,57,184.0,83.0,2.0,86.0,38.1
846,0,67,172.0,72.0,8.0,89.0,39.3
4289,0,30,144.0,42.0,24.0,105.0,41.0
5560,0,43,160.0,64.0,19.0,103.0,40.6
13234,0,29,150.0,49.0,4.0,73.0,39.3
2551,0,26,159.0,61.0,7.0,88.0,39.5
11120,0,26,144.0,46.0,24.0,108.0,40.8
117,1,22,194.0,92.0,6.0,92.0,39.0
8837,1,46,181.0,87.0,27.0,106.0,40.8
5966,0,38,168.0,64.0,9.0,91.0,39.8
8195,1,32,179.0,78.0,12.0,88.0,39.7
12362,1,36,199.0,102.0,5.0,91.0,39.4
8659,0,62,161.0,65.0,11.0,88.0,39.5
7489,0,57,178.0,75.0,7.0,91.0,39.4
5,0,36,151.0,50.0,23.0,96.0,40.7
5342,0,56,171.0,66.0,13.0,96.0,40.3
9111,1,74,196.0,100.0,10.0,92.0,39.7
10787,0,54,167.0,65.0,28.0,110.0,40.6
4324,1,67,155.0,60.0,20.0,101.0,40.6
1063,0,58,164.0,62.0,12.0,93.0,39.7
2590,1,58,177.0,84.0,11.0,88.0,40.0
8434,0,36,173.0,68.0,27.0,108.0,40.8
13046,1,32,183.0,86.0,3.0,81.0,38.5
9352,0,55,175.0,69.0,30.0,117.0,41.2
11062,1,23,174.0,75.0,28.0,110.0,40.7
3735,1,60,184.0,89.0,12.0,89.0,40.2
10589,0,70,180.0,78.0,18.0,97.0,40.4
3517,0,32,167.0,73.0,6.0,88.0,38.8
6986,0,55,163.0,63.0,24.0,96.0,40.7
11613,1,21,175.0,74.0,29.0,109.0,41.2
10755,1,48,186.0,90.0,17.0,94.0,40.6
6767,0,68,173.0,67.0,24.0,100.0,40.5
5622,1,32,173.0,75.0,20.0,88.0,40.0
1605,1,61,194.0,92.0,24.0,99.0,40.5
1733,0,55,160.0,62.0,19.0,95.0,40.7
10516,1,30,199.0,96.0,9.0,96.0,40.1
10901,1,29,195.0,93.0,2.0,78.0,38.2
14023,1,45,172.0,75.0,28.0,109.0,40.9
9504,1,78,175.0,79.0,15.0,105.0,40.1
11640,0,38,177.0,71.0,29.0,107.0,41.0
3812,1,21,191.0,95.0,25.0,110.0,40.8
14447,1,62,177.0,82.0,29.0,107.0,40.9
10554,0,46,166.0,59.0,1.0,84.0,37.4
10167,1,57,181.0,89.0,16.0,95.0,40.5
11706,0,57,186.0,84.0,17.0,100.0,40.5
1761,1,38,171.0,76.0,25.0,101.0,40.9
5401,1,49,180.0,82.0,13.0,88.0,39.6
2739,1,56,169.0,79.0,26.0,102.0,40.4
14455,1,20,163.0,67.0,19.0,98.0,40.1
2472,0,40,183.0,78.0,20.0,92.0,40.6
6738,0,37,153.0,55.0,12.0,85.0,39.8
6891,0,43,187.0,87.0,19.0,99.0,40.5
12199,0,70,185.0,88.0,3.0,75.0,38.7
7943,0,25,160.0,55.0,21.0,93.0,40.5
12910,1,56,188.0,93.0,5.0,82.0,39.2
9685,0,52,162.0,67.0,1.0,82.0,38.1
4206,1,29,204.0,98.0,18.0,97.0,40.3
6371,1,33,170.0,70.0,30.0,116.0,41.0
10350,0,25,149.0,47.0,28.0,106.0,40.8
9361,0,35,168.0,63.0,24.0,108.0,41.0
10348,1,49,202.0,106.0,1.0,77.0,38.3
232,1,45,195.0,99.0,2.0,83.0,37.9
8258,1,50,174.0,76.0,25.0,107.0,40.9
7561,1,59,202.0,107.0,6.0,88.0,39.0
9795,0,29,160.0,58.0,6.0,80.0,39.5
6168,0,25,168.0,65.0,21.0,107.0,40.3
11475,0,73,140.0,44.0,12.0,95.0,40.3
3596,0,66,169.0,73.0,10.0,88.0,39.6
6288,1,35,196.0,88.0,7.0,88.0,39.6
4632,1,42,192.0,90.0,18.0,94.0,40.3
125,0,21,156.0,52.0,12.0,82.0,39.8
7641,1,40,203.0,104.0,18.0,108.0,40.5
6229,1,38,183.0,83.0,8.0,81.0,40.0
13542,1,35,181.0,76.0,9.0,85.0,39.4
1296,1,52,203.0,107.0,20.0,100.0,40.4
1976,0,20,162.0,57.0,12.0,95.0,39.8
14231,1,57,181.0,76.0,13.0,92.0,39.8
14170,0,53,136.0,43.0,24.0,103.0,41.2
10267,0,31,169.0,63.0,12.0,81.0,40.1
12772,1,36,179.0,80.0,21.0,105.0,40.4
5750,1,29,187.0,82.0,13.0,99.0,39.8
8152,0,76,151.0,58.0,5.0,88.0,39.2
14561,0,65,152.0,51.0,23.0,103.0,40.8
3086,0,28,178.0,74.0,18.0,100.0,40.5
13927,1,60,173.0,79.0,6.0,92.0,38.8
6882,0,28,172.0,73.0,22.0,99.0,40.5
13969,0,32,160.0,61.0,27.0,114.0,40.6
7673,0,35,151.0,51.0,12.0,93.0,39.9
3345,1,64,188.0,92.0,14.0,87.0,40.4
8172,1,46,187.0,83.0,19.0,100.0,40.5
14146,1,63,186.0,91.0,6.0,80.0,39.0
5870,0,20,169.0,64.0,20.0,99.0,40.8
6506,1,40,187.0,85.0,17.0,100.0,40.1
2797,0,34,170.0,65.0,24.0,108.0,40.9
918,0,42,164.0,61.0,14.0,88.0,40.2
1646,0,61,160.0,60.0,3.0,88.0,38.5
5122,0,26,157.0,58.0,13.0,92.0,40.1
5126,0,35,156.0,59.0,10.0,89.0,39.4
13170,0,51,157.0,56.0,25.0,101.0,40.8
13623,1,40,198.0,104.0,29.0,110.0,40.7
4621,1,38,182.0,80.0,23.0,106.0,41.0
6809,0,67,161.0,63.0,13.0,82.0,39.9
364,1,27,172.0,77.0,13.0,101.0,39.9
11479,1,68,163.0,62.0,29.0,112.0,40.8
2125,1,28,177.0,78.0,22.0,110.0,40.8
8150,1,49,172.0,75.0,14.0,100.0,40.0
12315,1,28,177.0,86.0,26.0,113.0,40.9
12761,1,27,194.0,95.0,2.0,85.0,38.4
8717,0,30,168.0,69.0,2.0,85.0,37.8
13013,1,35,181.0,78.0,10.0,91.0,39.5
55,1,53,191.0,101.0,21.0,106.0,40.7
638,1,34,174.0,72.0,26.0,103.0,40.7
302,1,74,205.0,112.0,6.0,83.0,39.0
10958,0,31,146.0,50.0,6.0,80.0,39.3
5811,1,43,194.0,96.0,29.0,105.0,40.5
1276,1,57,179.0,87.0,29.0,105.0,41.1
12912,0,29,182.0,76.0,8.0,83.0,39.7
10247,0,46,174.0,73.0,12.0,93.0,39.7
13568,1,47,178.0,77.0,19.0,93.0,40.4
13337,0,61,180.0,74.0,8.0,86.0,39.5
4432,0,22,144.0,46.0,22.0,99.0,40.7
3644,1,59,195.0,104.0,15.0,92.0,40.3
4143,0,48,150.0,53.0,14.0,95.0,40.5
2878,1,26,179.0,81.0,27.0,107.0,40.6
12394,0,63,168.0,67.0,10.0,83.0,40.1
6493,1,22,205.0,107.0,4.0,90.0,38.6
13367,1,78,201.0,102.0,8.0,91.0,39.7
10478,0,39,156.0,52.0,14.0,83.0,40.1
10453,0,63,152.0,53.0,26.0,103.0,40.7
5240,1,30,194.0,97.0,17.0,95.0,40.6
14120,1,36,187.0,95.0,15.0,98.0,40.2
10488,0,54,159.0,57.0,14.0,84.0,40.3
6937,0,63,153.0,52.0,4.0,88.0,39.0
7240,1,33,172.0,75.0,13.0,95.0,39.7
9945,1,21,197.0,97.0,19.0,96.0,40.3
13389,0,23,178.0,70.0,3.0,84.0,38.3
10160,1,70,176.0,80.0,7.0,82.0,39.5
2593,0,23,142.0,47.0,12.0,96.0,39.9
11309,0,26,177.0,75.0,15.0,94.0,40.6
2393,0,76,181.0,76.0,22.0,96.0,40.7
523,0,59,156.0,58.0,19.0,91.0,40.3
6376,0,22,168.0,61.0,6.0,85.0,39.3
6981,0,28,155.0,57.0,25.0,102.0,40.6
13716,1,57,193.0,97.0,8.0,85.0,39.4
6677,1,52,177.0,81.0,9.0,85.0,39.5
3900,0,45,154.0,55.0,30.0,111.0,40.9
14460,1,52,196.0,97.0,24.0,104.0,40.9
12891,1,70,172.0,77.0,12.0,99.0,40.1
5585,0,79,151.0,52.0,8.0,79.0,39.7
14054,1,77,177.0,85.0,5.0,80.0,38.8
7956,1,74,178.0,87.0,4.0,74.0,38.9
7570,1,33,184.0,81.0,13.0,91.0,40.0
11314,1,77,192.0,94.0,3.0,82.0,38.3
6777,0,23,166.0,61.0,20.0,100.0,40.2
12348,1,55,177.0,79.0,17.0,89.0,40.3
10161,1,25,187.0,82.0,23.0,101.0,41.0
671,0,22,160.0,56.0,23.0,98.0,40.5
4188,1,22,179.0,81.0,13.0,96.0,39.9
666,1,42,167.0,76.0,29.0,108.0,40.6
3266,1,24,185.0,89.0,20.0,109.0,40.6
1887,1,27,178.0,81.0,11.0,96.0,40.0
11458,1,34,183.0,83.0,5.0,86.0,39.2
8472,0,37,149.0,51.0,6.0,93.0,39.3
9911,1,52,175.0,75.0,18.0,102.0,40.5
11139,0,43,180.0,80.0,21.0,99.0,40.6
12647,1,23,172.0,74.0,22.0,102.0,40.1
9091,0,45,170.0,70.0,4.0,87.0,39.1
7687,1,22,192.0,91.0,26.0,113.0,40.7
6031,0,32,159.0,58.0,7.0,90.0,39.6
14754,0,76,155.0,59.0,9.0,89.0,39.9
6090,0,61,150.0,55.0,2.0,87.0,38.5
6238,1,29,184.0,89.0,14.0,95.0,40.1
7350,0,61,174.0,69.0,10.0,90.0,39.4
7830,1,24,173.0,75.0,28.0,106.0,40.7
760,0,27,157.0,59.0,2.0,81.0,38.3
6254,0,54,161.0,59.0,4.0,83.0,38.8
1906,0,45,158.0,57.0,24.0,110.0,40.5
12234,1,72,183.0,91.0,4.0,79.0,38.8
12015,0,21,146.0,49.0,6.0,81.0,39.6
12330,1,77,199.0,106.0,28.0,113.0,41.0
3818,0,26,167.0,67.0,7.0,84.0,39.6
6269,1,66,185.0,97.0,9.0,88.0,39.7
4300,0,33,155.0,57.0,12.0,102.0,40.0
5569,0,20,153.0,48.0,14.0,94.0,40.2
7941,1,29,181.0,83.0,20.0,109.0,40.7
10785,0,59,168.0,67.0,5.0,87.0,39.1
4164,0,66,175.0,69.0,7.0,86.0,39.4
11223,0,57,155.0,55.0,19.0,99.0,40.3
5971,0,32,162.0,55.0,29.0,112.0,41.1
3579,0,26,144.0,52.0,11.0,96.0,39.8
2832,1,20,195.0,98.0,25.0,110.0,40.7
5449,1,43,183.0,82.0,21.0,98.0,40.7
3472,1,28,194.0,86.0,19.0,103.0,40.3
6327,1,50,189.0,93.0,3.0,86.0,38.8
137,1,42,185.0,78.0,26.0,110.0,41.4
7043,1,42,172.0,71.0,13.0,93.0,40.6
4892,0,41,159.0,57.0,17.0,93.0,40.1
2180,1,44,183.0,83.0,11.0,96.0,40.1
10320,0,37,178.0,72.0,29.0,102.0,41.2
7730,1,32,193.0,86.0,29.0,112.0,40.8
3177,0,68,163.0,60.0,5.0,85.0,39.3
4854,1,50,171.0,77.0,29.0,111.0,40.8
4637,0,49,166.0,63.0,25.0,108.0,40.3
5115,1,52,187.0,97.0,7.0,94.0,39.5
14205,0,39,164.0,60.0,29.0,110.0,40.8
7648,1,50,201.0,102.0,21.0,104.0,40.3
4261,0,27,158.0,56.0,25.0,97.0,40.9
12536,0,69,165.0,67.0,27.0,106.0,40.9
1331,0,78,169.0,64.0,12.0,88.0,40.1
10209,1,47,172.0,76.0,16.0,100.0,40.4
12734,0,22,161.0,53.0,21.0,107.0,40.4
10674,0,24,166.0,60.0,12.0,83.0,39.8
7002,1,78,177.0,82.0,6.0,79.0,39.2
9550,0,43,174.0,74.0,1.0,77.0,37.7
6941,1,31,178.0,76.0,14.0,93.0,40.3
8017,0,32,173.0,67.0,14.0,96.0,39.9
6241,1,50,179.0,78.0,5.0,92.0,39.3
9521,0,55,155.0,53.0,12.0,95.0,39.7
14977,0,46,173.0,68.0,14.0,104.0,40.2
6881,0,31,172.0,65.0,4.0,85.0,38.9
13051,0,31,156.0,53.0,20.0,102.0,40.6
10342,1,58,177.0,84.0,8.0,87.0,39.4
4530,0,29,165.0,58.0,9.0,84.0,39.5
10314,1,44,158.0,65.0,3.0,94.0,38.4
4673,1,24,182.0,86.0,18.0,91.0,40.2
12173,0,45,165.0,64.0,30.0,104.0,40.5
6996,1,70,191.0,97.0,15.0,100.0,40.1
1252,1,26,182.0,82.0,25.0,98.0,40.7
11470,0,54,171.0,70.0,26.0,111.0,41.0
3374,0,61,164.0,62.0,13.0,95.0,40.1
2814,1,40,212.0,118.0,27.0,111.0,40.7
4719,1,27,171.0,72.0,29.0,111.0,41.1
6544,0,55,153.0,56.0,9.0,90.0,39.7
10040,0,44,165.0,62.0,6.0,90.0,39.1
4858,1,41,185.0,88.0,19.0,97.0,40.1
7901,0,66,173.0,75.0,25.0,98.0,40.5
11229,0,21,166.0,63.0,7.0,87.0,39.5
8580,0,29,164.0,58.0,21.0,94.0,40.8
8427,0,23,159.0,59.0,8.0,91.0,39.9
1077,0,30,168.0,61.0,28.0,105.0,41.4
10176,0,78,157.0,56.0,4.0,79.0,38.7
4363,0,69,160.0,60.0,24.0,104.0,40.9
12154,1,39,191.0,87.0,29.0,111.0,41.2
770,0,54,169.0,71.0,29.0,107.0,40.5
10357,1,45,196.0,98.0,9.0,91.0,40.0
12725,0,43,154.0,56.0,29.0,109.0,40.9
8865,1,51,186.0,90.0,2.0,83.0,38.1
249,1,24,188.0,90.0,14.0,103.0,40.1
9766,1,70,178.0,89.0,26.0,112.0,40.6
7239,1,20,184.0,87.0,23.0,109.0,40.3
3419,1,73,183.0,88.0,25.0,99.0,40.6
10273,1,26,178.0,78.0,28.0,103.0,41.0
10015,0,56,187.0,76.0,28.0,99.0,41.0
14407,1,48,181.0,88.0,9.0,96.0,40.0
4976,0,51,162.0,59.0,2.0,82.0,38.2
4544,0,71,156.0,61.0,9.0,97.0,39.6
5565,1,37,177.0,83.0,18.0,98.0,40.4
7939,1,20,206.0,95.0,17.0,86.0,40.5
716,1,73,183.0,90.0,21.0,94.0,40.5
14488,0,55,160.0,58.0,21.0,104.0,40.9
12338,0,30,175.0,66.0,15.0,100.0,40.3
2048,1,52,175.0,82.0,9.0,91.0,39.6
5997,0,27,170.0,70.0,14.0,93.0,40.0
6600,1,44,186.0,92.0,7.0,96.0,39.8
7245,0,74,163.0,59.0,9.0,89.0,40.0
13456,1,56,191.0,96.0,6.0,96.0,39.3
4178,1,58,180.0,86.0,12.0,92.0,40.3
4809,1,46,176.0,75.0,16.0,91.0,40.5
10916,1,31,174.0,83.0,10.0,90.0,40.0
14235,1,37,185.0,84.0,26.0,105.0,40.5
7140,1,40,178.0,75.0,2.0,81.0,38.1
7190,1,38,174.0,77.0,7.0,83.0,39.5
1460,0,63,168.0,69.0,12.0,89.0,40.0
5989,0,70,172.0,77.0,16.0,87.0,40.0
9860,1,21,188.0,94.0,14.0,93.0,40.3
10948,0,48,166.0,66.0,6.0,92.0,38.7
2000,0,64,176.0,77.0,27.0,112.0,40.8
12763,1,45,180.0,81.0,19.0,90.0,40.5
12805,0,29,160.0,60.0,26.0,100.0,40.7
8175,0,48,181.0,72.0,6.0,89.0,39.4
404,1,26,182.0,83.0,27.0,107.0,41.0
384,0,47,162.0,63.0,10.0,81.0,39.9
14185,1,40,193.0,95.0,22.0,105.0,40.6
14241,1,23,195.0,98.0,2.0,87.0,37.9
10344,0,32,148.0,49.0,15.0,93.0,40.1
1633,0,77,173.0,77.0,7.0,82.0,39.4
14335,1,30,196.0,92.0,14.0,95.0,40.4
13772,1,63,193.0,93.0,28.0,111.0,41.0
4784,0,29,178.0,76.0,17.0,99.0,40.1
14200,0,50,174.0,68.0,17.0,93.0,40.2
6970,1,50,201.0,103.0,7.0,95.0,39.4
3925,1,77,184.0,88.0,26.0,111.0,40.5
13528,0,37,167.0,61.0,4.0,86.0,38.8
4158,1,61,189.0,98.0,25.0,110.0,40.4
7449,1,75,178.0,79.0,2.0,76.0,38.2
13140,0,24,155.0,58.0,16.0,101.0,40.2
13550,0,62,155.0,54.0,19.0,94.0,40.3
8415,1,35,179.0,86.0,25.0,109.0,40.9
2193,1,24,193.0,99.0,20.0,89.0,40.2
11328,1,31,198.0,106.0,11.0,88.0,40.1
12661,1,33,182.0,85.0,29.0,107.0,40.8
10016,0,54,165.0,67.0,13.0,89.0,40.4
1015,1,28,187.0,88.0,22.0,109.0,40.4
5124,1,69,180.0,86.0,7.0,89.0,39.4
13164,0,35,163.0,56.0,24.0,108.0,40.8
7418,1,34,186.0,89.0,6.0,98.0,39.4
7409,1,38,175.0,78.0,19.0,108.0,40.5
8989,1,48,166.0,73.0,7.0,100.0,39.3
2871,1,20,176.0,73.0,18.0,97.0,40.9
9,0,26,146.0,51.0,16.0,90.0,40.2
10136,1,76,177.0,78.0,8.0,96.0,39.3
1838,0,32,157.0,52.0,20.0,100.0,40.3
4804,0,20,151.0,54.0,28.0,109.0,41.1
255,0,36,163.0,58.0,4.0,84.0,39.0
7026,0,28,164.0,61.0,14.0,107.0,39.9
5713,1,28,181.0,91.0,28.0,101.0,41.0
12677,1,71,191.0,97.0,22.0,107.0,40.1
3324,1,31,178.0,77.0,21.0,97.0,40.3
7714,0,28,171.0,68.0,18.0,99.0,40.3
1581,1,60,162.0,72.0,6.0,89.0,39.1
11148,0,46,168.0,64.0,22.0,97.0,40.8
924,0,57,161.0,61.0,27.0,108.0,40.8
2779,0,28,167.0,63.0,1.0,73.0,37.6
10700,1,42,176.0,82.0,6.0,77.0,39.0
7891,1,76,190.0,89.0,22.0,97.0,40.4
6132,0,28,167.0,65.0,5.0,79.0,39.1
13216,1,30,198.0,106.0,5.0,75.0,39.3
5320,1,21,177.0,81.0,1.0,80.0,37.4
7312,0,41,161.0,55.0,23.0,107.0,40.4
7102,0,46,164.0,60.0,8.0,87.0,39.5
6042,1,29,188.0,94.0,21.0,109.0,40.5
3775,1,48,178.0,78.0,1.0,77.0,37.8
4835,0,22,167.0,67.0,21.0,95.0,40.1
12328,0,25,171.0,68.0,15.0,93.0,40.3
4964,1,28,172.0,81.0,25.0,113.0,40.7
10971,0,47,152.0,61.0,5.0,90.0,38.8
539,0,27,170.0,66.0,21.0,113.0,40.5
7483,1,54,181.0,81.0,18.0,105.0,40.6
2745,0,28,167.0,64.0,16.0,108.0,40.7
3719,1,29,178.0,81.0,28.0,106.0,40.9
14312,0,34,166.0,67.0,19.0,103.0,40.5
6819,0,22,165.0,63.0,21.0,98.0,40.7
13659,0,37,155.0,54.0,20.0,94.0,40.6
9337,0,46,157.0,59.0,8.0,90.0,39.3
13319,1,64,163.0,63.0,6.0,89.0,39.0
4468,0,35,166.0,63.0,13.0,101.0,39.8
667,0,51,169.0,68.0,17.0,105.0,40.4
7575,1,42,186.0,84.0,7.0,87.0,39.7
11211,0,32,174.0,65.0,22.0,109.0,40.7
8549,1,21,186.0,89.0,26.0,106.0,40.7
5063,0,31,160.0,62.0,13.0,92.0,40.1
11023,0,48,165.0,60.0,28.0,110.0,40.7
10975,0,25,162.0,56.0,2.0,82.0,38.0
1353,1,69,183.0,85.0,26.0,104.0,40.8
13323,1,32,178.0,78.0,20.0,102.0,40.3
7114,0,25,171.0,64.0,4.0,86.0,38.9
14666,0,56,157.0,60.0,16.0,95.0,40.3
8662,0,43,144.0,49.0,12.0,83.0,39.9
2703,0,63,160.0,61.0,8.0,88.0,40.0
3330,0,52,161.0,63.0,19.0,99.0,40.7
8053,0,52,168.0,65.0,1.0,85.0,37.9
11829,1,21,186.0,89.0,4.0,86.0,38.6
9588,0,39,160.0,58.0,24.0,105.0,40.5
3584,0,37,169.0,68.0,26.0,110.0,40.8
14177,1,25,175.0,78.0,8.0,92.0,39.5
13454,0,20,163.0,58.0,4.0,81.0,38.9
5645,1,21,187.0,83.0,3.0,87.0,38.6
3376,0,22,168.0,63.0,26.0,100.0,40.9
1256,0,64,164.0,67.0,4.0,91.0,39.2
6190,1,22,181.0,85.0,15.0,96.0,40.1
11704,1,24,191.0,83.0,8.0,81.0,39.7
13843,1,28,198.0,99.0,21.0,101.0,40.5
13970,1,61,178.0,80.0,28.0,111.0,41.0
9442,1,65,181.0,79.0,6.0,85.0,39.1
13987,0,32,169.0,66.0,16.0,85.0,40.6
5348,0,36,174.0,73.0,2.0,70.0,38.3
11003,0,31,152.0,57.0,17.0,102.0,40.3
12490,0,41,143.0,48.0,2.0,74.0,37.9
11476,0,77,158.0,59.0,2.0,82.0,38.5
11125,0,67,177.0,80.0,3.0,82.0,38.6
4175,0,33,160.0,57.0,13.0,100.0,40.0
13460,1,24,184.0,93.0,19.0,88.0,40.2
4910,0,49,173.0,72.0,8.0,87.0,39.7
1852,1,44,175.0,79.0,19.0,95.0,40.7
6316,0,78,156.0,56.0,24.0,96.0,40.7
12972,1,40,180.0,80.0,28.0,108.0,40.9
14786,0,28,174.0,69.0,2.0,75.0,38.2
2105,1,25,182.0,85.0,25.0,101.0,40.9
133,1,49,184.0,86.0,26.0,103.0,40.8
13428,0,47,176.0,77.0,13.0,87.0,40.2
5029,1,28,184.0,88.0,20.0,107.0,40.5
928,0,68,147.0,48.0,8.0,86.0,39.5
823,0,50,151.0,51.0,2.0,79.0,38.4
7576,0,74,165.0,68.0,29.0,106.0,41.0
11632,0,71,164.0,63.0,4.0,82.0,38.9
1531,1,78,201.0,112.0,17.0,104.0,40.3
1214,0,67,168.0,64.0,6.0,93.0,39.3
504,0,50,156.0,55.0,23.0,98.0,40.8
12477,0,65,198.0,96.0,15.0,98.0,39.9
10188,1,74,190.0,94.0,7.0,84.0,39.2
6530,0,77,165.0,63.0,27.0,101.0,40.9
3072,0,40,162.0,60.0,21.0,109.0,40.6
10150,1,79,190.0,99.0,24.0,104.0,40.5
9576,0,26,174.0,72.0,28.0,104.0,40.5
9086,0,70,188.0,88.0,21.0,105.0,40.3
13116,1,59,191.0,91.0,2.0,85.0,38.0
8647,0,67,175.0,72.0,13.0,95.0,40.3
6619,0,74,156.0,59.0,20.0,104.0,40.6
13971,0,32,156.0,56.0,9.0,88.0,39.5
9273,1,32,197.0,97.0,27.0,111.0,40.9
3709,0,26,169.0,68.0,9.0,85.0,39.5
14386,1,24,176.0,81.0,7.0,92.0,39.7
4849,0,60,157.0,54.0,7.0,87.0,39.7
4748,0,27,172.0,67.0,4.0,90.0,39.0
4268,1,29,194.0,87.0,9.0,86.0,39.5
11714,1,75,189.0,95.0,30.0,107.0,40.6
12326,1,21,179.0,78.0,20.0,102.0,40.4
11794,1,72,179.0,86.0,26.0,100.0,40.7
14820,0,41,154.0,58.0,19.0,98.0,40.2
8905,0,42,176.0,71.0,16.0,91.0,40.2
4186,1,21,205.0,103.0,21.0,109.0,40.4
10406,1,22,200.0,96.0,9.0,84.0,40.0
5301,0,38,156.0,56.0,7.0,83.0,39.2
2923,1,30,186.0,85.0,14.0,98.0,39.9
6588,1,55,181.0,87.0,15.0,89.0,40.3
1810,0,21,153.0,56.0,29.0,115.0,40.9
3486,0,22,172.0,65.0,8.0,83.0,39.6
7419,1,33,190.0,88.0,9.0,95.0,39.8
3141,1,50,184.0,83.0,27.0,100.0,40.9
10019,1,23,176.0,82.0,27.0,116.0,40.8
9347,0,26,147.0,50.0,10.0,92.0,40.3
1324,0,59,150.0,48.0,23.0,100.0,40.5
4312,1,53,182.0,89.0,14.0,92.0,40.1
7494,0,20,165.0,68.0,4.0,79.0,38.7
8702,0,57,165.0,60.0,19.0,91.0,40.2
9872,1,20,167.0,65.0,12.0,91.0,40.3
8691,1,52,180.0,76.0,14.0,97.0,40.4
14261,1,53,194.0,102.0,18.0,97.0,39.9
10048,1,57,195.0,100.0,24.0,101.0,40.9
9580,1,67,161.0,67.0,10.0,78.0,39.6
13807,0,45,171.0,70.0,21.0,101.0,40.7
11911,0,33,155.0,52.0,22.0,108.0,40.7
10578,1,22,174.0,75.0,13.0,86.0,40.2
5541,0,44,152.0,55.0,11.0,91.0,39.7
11428,0,58,177.0,68.0,9.0,88.0,39.9
6172,1,35,178.0,80.0,11.0,90.0,39.8
1540,1,32,195.0,102.0,15.0,100.0,40.4
9409,1,26,193.0,94.0,12.0,96.0,40.1
2681,0,77,161.0,59.0,2.0,79.0,38.0
14824,1,23,200.0,107.0,8.0,93.0,39.4
11185,0,77,153.0,54.0,22.0,102.0,40.7
13704,0,29,177.0,69.0,23.0,106.0,40.6
6313,0,39,156.0,62.0,29.0,94.0,41.0
1191,0,27,160.0,55.0,23.0,105.0,40.6
13964,1,41,196.0,91.0,17.0,100.0,40.4
5293,1,37,179.0,89.0,6.0,92.0,39.2
1542,1,52,193.0,99.0,12.0,91.0,39.8
11493,1,64,194.0,96.0,27.0,106.0,40.7
11516,1,20,182.0,83.0,14.0,91.0,40.2
7056,1,53,178.0,82.0,18.0,102.0,40.3
2539,1,20,176.0,74.0,15.0,100.0,40.3
953,0,50,159.0,59.0,30.0,106.0,41.1
7241,0,39,165.0,66.0,13.0,93.0,40.3
6731,0,49,166.0,68.0,5.0,90.0,38.9
4846,0,60,171.0,70.0,5.0,85.0,39.1
6801,0,61,194.0,93.0,28.0,109.0,40.7
8010,0,57,160.0,61.0,25.0,104.0,40.7
4330,0,59,177.0,78.0,19.0,97.0,40.1
8924,1,52,173.0,74.0,6.0,88.0,39.3
5334,1,52,188.0,93.0,14.0,98.0,40.2
7330,1,34,181.0,87.0,27.0,102.0,40.7
9348,0,55,163.0,67.0,30.0,110.0,40.9
4729,0,22,151.0,50.0,7.0,98.0,39.5
11486,1,61,189.0,94.0,14.0,98.0,40.7
6541,0,37,153.0,56.0,12.0,90.0,39.9
11174,1,37,187.0,86.0,23.0,100.0,40.5
5305,1,59,173.0,79.0,27.0,107.0,40.4
